id,prodi,keberadaan ayah,keberadaan ibu,pekerjaan ayah,pekerjaan ibu,jumlah tanggungan,penghasilan ayah,penghasilan ibu,kepemilikan rumah,iuran sekolah,kendaraan,listrik,pajak mobil,pajak motor,ukt
3502,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,Pedagang Besar,3,20000000,10000000,7,450000,7,4,5000000.0,500000,8
1521,Manajemen,1.0,1,Lainnya,Tidak Bekerja,6,15800000,0,7,700000,4,4,2096000.0,470500,8
4154,Teknologi Hasil Perikanan,1.0,1,Pedagang Kecil,Tidak Bekerja,6,1500000,0,3,185000,3,1,0.0,400000,2
3503,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wirausaha,Wirausaha,2,15000000,30000000,8,1500000,6,4,4500000.0,0,8
3503,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wirausaha,Wirausaha,2,15000000,30000000,8,1500000,6,4,4500000.0,0,8
3503,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wirausaha,Wirausaha,2,15000000,30000000,8,1500000,6,4,4500000.0,0,8
4249,Ekonomi Pembangunan,0.0,1,Sudah Meninggal,Wirausaha,2,0,2000000,4,200000,4,2,0.0,700000,4
2368,Ilmu Administrasi Publik,1.0,1,Karyawan Swasta,Wirausaha,5,14356761,5000000,4,75000,3,3,1697000.0,255500,8
1930,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Petani,Petani,4,1000000,0,4,0,3,4,0.0,0,3
2704,Kesehatan Lingkungan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,8,30000000,0,7,150000,3,3,2000000.0,200000,8
2281,Pendidikan Jasmani dan Kesehatan,1.0,1,Petani,Tidak Bekerja,1,3000000,0,4,0,3,2,0.0,100000,6
2273,Pendidikan Bahasa Inggris,1.0,1,Pensiunan,PNS / TNI / Polri,3,4688900,4914300,7,0,3,2,2994500.0,214500,8
2785,Teknik Elektro,1.0,1,Lainnya,PNS / TNI / Polri,2,27000000,3500000,7,0,3,3,1800000.0,200000,8
3598,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,6853600,5777100,7,450000,6,4,2250000.0,220000,8
1923,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Buruh,Lainnya,3,2500000,2699500,5,100000,3,3,0.0,270000,6
4320,Ilmu Hukum,1.0,1,Lainnya,Tidak Bekerja,4,2500000,0,6,0,3,3,0.0,0,3
2558,Agribisnis,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,5427400,0,4,0,4,2,0.0,325000,6
2558,Agribisnis,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,5427400,0,4,0,4,2,0.0,325000,6
4663,Arsitektur,1.0,1,Buruh,Tidak Bekerja,5,2000000,0,1,0,3,1,0.0,0,2
2134,Matematika,1.0,1,Buruh,Tidak Bekerja,2,1500000,0,1,980000,3,2,0.0,180000,4
1523,Manajemen,1.0,1,PNS / TNI / Polri,Lainnya,2,5000000,9283172,8,0,7,3,2083000.0,700009,8
4582,Pendidikan Jasmani dan Kesehatan,1.0,1,Lainnya,Tidak Bekerja,5,2600000,0,3,0,3,2,0.0,115000,3
3214,Ilmu Keperawatan,1.0,1,Wiraswasta,Lainnya,4,3000000,3000000,3,350000,3,2,0.0,150000,6
4585,Teknik Kimia,1.0,0,Wiraswasta,Tidak Bekerja,4,3000000,0,1,150000,3,2,0.0,183000,3
4233,Pendidikan Teknik Mesin,1.0,1,Pedagang Kecil,Tidak Bekerja,2,3000000,0,5,0,3,3,0.0,280000,4
2716,Kesehatan Lingkungan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,11015535,10103602,4,0,6,2,2500000.0,250000,8
2035,Pendidikan Ekonomi,1.0,1,Wiraswasta,Tidak Bekerja,3,1500000,0,1,0,3,1,0.0,0,2
3810,Sistem Informasi,1.0,1,Pensiunan,PNS / TNI / Polri,6,9000000,4999200,7,300000,3,4,1800000.0,290000,8
2560,Agribisnis,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,6000000,0,5,0,6,3,1700000.0,200000,6
4709,Pendidikan Guru Sekolah Dasar (PGSD),0.0,1,Sudah Meninggal,Petani,2,0,1000000,2,0,1,2,0.0,0,1
2076,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,4775300,0,4,0,6,1,1800000.0,198500,7
4015,Sistem Komputer,1.0,1,Tidak Bekerja,PNS / TNI / Polri,3,0,3481600,1,0,1,2,0.0,0,4
1526,Manajemen,1.0,1,Wiraswasta,Tidak Bekerja,5,12000000,0,7,995000,3,5,0.0,350000,8
2756,Teknik Pertanian,1.0,1,Karyawan Swasta,PNS / TNI / Polri,2,7481000,5642500,5,0,6,2,2300000.0,230000,6
4731,Pendidikan Matematika,1.0,1,Wiraswasta,Tidak Bekerja,4,1500000,0,3,0,3,1,0.0,0,2
2531,Gizi,1.0,1,Tidak Bekerja,PNS / TNI / Polri,2,0,5294300,5,0,3,3,0.0,153500,6
1821,Ekonomi Pembangunan,1.0,1,Wiraswasta,Tidak Bekerja,5,27000000,0,8,1300000,8,5,20000000.0,300000,8
4904,Ekonomi Pembangunan,1.0,1,Wiraswasta,Tidak Bekerja,5,1500000,0,2,0,3,1,0.0,209000,2
4791,Agribisnis,1.0,1,Petani,Pedagang Kecil,4,1000000,500000,4,0,1,2,0.0,0,2
3603,Ilmu Hukum,0.0,1,Sudah Meninggal,Lainnya,5,0,5000000,7,0,6,2,750000.0,175000,6
3597,Biologi,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,2,0,3,2,0.0,200000,3
2929,Fisika,1.0,1,Wiraswasta,PNS / TNI / Polri,3,5000000,5000000,5,1000000,7,3,3500000.0,3500000,8
4966,Teknik Informatika,1.0,1,Buruh,Wirausaha,4,2500000,900000,2,0,4,1,0.0,180000,3
2855,Budidaya Perairan,1.0,1,Wiraswasta,Tidak Bekerja,4,3000000,0,4,0,3,2,0.0,210000,4
4009,Sistem Komputer,1.0,1,Karyawan Swasta,Pedagang Kecil,3,1000000,500000,1,0,3,3,0.0,150000,2
3608,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Tidak Bekerja,1,2729600,0,1,200000,4,1,0.0,353475,6
1527,Manajemen,1.0,1,Pensiunan,PNS / TNI / Polri,4,4500000,4000000,7,1200000,6,3,2300750.0,149000,8
4610,Teknik Mesin,1.0,1,Tidak Bekerja,Pedagang Kecil,3,0,2000000,3,0,4,2,0.0,257000,3
1200,Pendidikan Biologi,1.0,1,Pedagang Kecil,Tidak Bekerja,7,7000000,0,5,150000,3,4,0.0,350000,7
4203,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Pensiunan,Tidak Bekerja,4,1930400,0,3,0,1,1,0.0,0,1
2723,Kesehatan Lingkungan,1.0,1,Tidak Bekerja,PNS / TNI / Polri,4,0,5759000,7,0,3,2,1800000.0,160000,7
4004,Sistem Komputer,1.0,1,Karyawan Swasta,Karyawan Swasta,7,2000000,4000000,7,100000,3,4,1800000.0,195500,6
3108,Teknik Geologi,1.0,1,Karyawan Swasta,Karyawan Swasta,6,40738110,4181766,8,0,5,3,3072500.0,600000,8
3215,Ilmu Keperawatan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4603500,4603500,5,0,3,2,275000.0,250000,6
3279,Peternakan,1.0,1,Buruh,Tidak Bekerja,5,1500000,0,1,110000,3,2,0.0,370000,3
4870,Teknologi Hasil Pertanian,1.0,1,Buruh,Tidak Bekerja,2,1000000,0,2,50000,4,2,0.0,155000,2
2930,Fisika,1.0,1,Tidak Bekerja,PNS / TNI / Polri,3,0,5000000,4,0,3,2,0.0,223000,6
2227,Sosiologi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4066100,4632600,2,0,3,3,2300000.0,400000,7
4696,Proteksi Tanaman,1.0,1,Wiraswasta,Tidak Bekerja,3,2000000,0,2,0,1,2,0.0,0,2
4328,Ekonomi Pembangunan,1.0,1,Karyawan Swasta,Tidak Bekerja,7,1000000,0,5,680000,3,3,0.0,150000,3
4208,Psikologi,0.0,1,Sudah Meninggal,Pedagang Kecil,1,0,650000,3,0,1,1,0.0,0,1
4876,Teknologi Hasil Pertanian,1.0,1,Lainnya,Lainnya,4,2500000,300000,3,85000,3,3,0.0,180000,3
1224,Pendidikan Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,4,5799850,0,4,0,3,2,0.0,357000,7
2693,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5000000,4000000,5,300000,4,2,3900000.0,200000,8
1823,Ekonomi Pembangunan,1.0,1,Buruh,Tidak Bekerja,3,3000000,0,3,0,3,2,0.0,200000,6
3281,Peternakan,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,2,75000,3,2,0.0,219000,3
4978,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,5,1800000,0,5,125000,3,2,0.0,147500,3
3282,Peternakan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,9,15160000,0,7,295000,3,3,0.0,171000,6
4037,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Lainnya,4,10000000,10000000,7,500000,3,5,3000000.0,500000,8
1639,Ilmu Komunikasi,1.0,1,Karyawan Swasta,Tidak Bekerja,4,20824304,0,6,250000,3,3,0.0,295000,8
3173,Agroekoteknologi,1.0,1,Petani,Tidak Bekerja,3,2500000,0,3,0,4,2,0.0,180000,5
3174,Agroekoteknologi,1.0,1,Wiraswasta,Tidak Bekerja,3,7000000,0,7,500000,6,1,1500000.0,300000,7
2757,Teknik Pertanian,1.0,1,Petani,Tidak Bekerja,5,6000000,0,5,50000,4,4,1400000.0,500000,6
3051,Teknologi Hasil Perikanan,1.0,1,Karyawan Swasta,Karyawan Swasta,2,3500000,5000000,1,150000,4,2,0.0,376000,6
3613,Ilmu Hukum,1.0,1,Lainnya,PNS / TNI / Polri,8,38500000,5100000,8,1500000,8,4,4000000.0,350000,8
1709,Teknik Mesin,0.0,1,Sudah Meninggal,PNS / TNI / Polri,3,0,4410000,7,0,4,2,0.0,180000,6
4218,Pendidikan Jasmani dan Kesehatan,1.0,1,Petani,Tidak Bekerja,4,1000000,0,2,200000,3,1,0.0,0,2
1229,Pendidikan Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,5,5380000,0,1,5000,3,2,0.0,150000,7
3219,Ilmu Keperawatan,1.0,1,Pedagang Kecil,Tidak Bekerja,5,2000000,0,4,100000,3,2,0.0,170000,2
3219,Ilmu Keperawatan,1.0,1,Pedagang Kecil,Tidak Bekerja,5,2000000,0,4,100000,3,2,0.0,170000,2
3219,Ilmu Keperawatan,1.0,1,Pedagang Kecil,Tidak Bekerja,5,2000000,0,4,100000,3,2,0.0,170000,2
3504,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wiraswasta,Tidak Bekerja,6,5000000,0,7,400000,4,3,3000000.0,300000,6
4044,Teknik Pertanian,0.0,1,Sudah Meninggal,PNS / TNI / Polri,3,0,681000,5,50000,3,2,0.0,0,2
4302,Pendidikan Guru Sekolah Dasar (PGSD),0.0,1,Sudah Meninggal,Pedagang Kecil,3,0,2000000,2,0,3,2,0.0,333500,2
2299,Pendidikan Jasmani dan Kesehatan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,4500000,0,5,550000,4,4,0.0,500000,7
2858,Budidaya Perairan,1.0,1,Petani,Lainnya,5,500000,0,1,0,1,1,0.0,0,2
2137,Matematika,1.0,1,PNS / TNI / Polri,Karyawan Swasta,1,4335600,3700000,7,500000,6,3,1954250.0,303000,8
4286,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Lainnya,Tidak Bekerja,4,3000000,0,1,150000,3,2,0.0,100000,3
1848,Pendidikan Teknik Mesin,1.0,1,Petani,Tidak Bekerja,1,3500000,0,3,0,4,2,0.0,500000,6
1626,Ilmu Komunikasi,1.0,1,Karyawan Swasta,Tidak Bekerja,5,9825000,0,6,285000,3,3,1371500.0,216500,8
3176,Agroekoteknologi,1.0,1,Buruh,Tidak Bekerja,4,3500000,0,5,450000,3,3,0.0,175000,6
3176,Agroekoteknologi,1.0,1,Buruh,Tidak Bekerja,4,3500000,0,5,450000,3,3,0.0,175000,6
3053,Teknologi Hasil Perikanan,0.0,1,Sudah Meninggal,Pedagang Kecil,5,0,2000000,7,100000,3,4,0.0,300000,3
2068,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Nelayan,Lainnya,3,950000,0,3,0,1,1,0.0,0,3
1824,Ekonomi Pembangunan,1.0,1,Karyawan Swasta,Wiraswasta,3,10000000,5000000,7,600000,7,3,3700000.0,300000,8
1921,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,5174700,0,7,55000,4,2,2000000.0,231000,8
2676,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Buruh,Tidak Bekerja,2,2000000,0,3,60000,4,2,0.0,0,6
2110,Pendidikan Bahasa Inggris,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,7290002,5900000,4,120000,7,4,3700000.0,200000,8
1537,Manajemen,1.0,1,Pedagang Kecil,Lainnya,4,2000000,2000000,3,70000,3,3,0.0,0,6
3507,ILMU HUBUNGAN INTERNASIONAL,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,4214100,0,5,70000,4,3,0.0,350000,6
1825,Ekonomi Pembangunan,1.0,1,Wiraswasta,Tidak Bekerja,5,4500000,0,2,850000,4,2,0.0,150000,6
3710,Pendidikan Matematika,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5100000,3400000,7,75000,5,3,1500000.0,2100000,8
4951,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,0,Petani,Sudah Meninggal,1,1000000,0,2,60000,4,2,0.0,254000,3
2599,Bimbingan dan Konseling,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,4702300,3489282,3,60000,4,2,1592000.0,240500,8
1896,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Wiraswasta,Tidak Bekerja,3,5000000,0,3,55000,4,2,800000.0,140000,7
4706,Farmasi,1.0,1,Petani,Tidak Bekerja,4,1500000,0,2,55000,3,2,0.0,180000,2
1303,Akuntansi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,6,5764100,0,7,100000,3,4,1500000.0,30000,7
1952,Pendidikan Sejarah,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,8500000,0,5,60000,4,3,0.0,400000,8
4942,Sistem Komputer,1.0,1,Wiraswasta,Tidak Bekerja,4,2000000,0,5,70000,4,5,0.0,100000,3
3734,Ilmu Kelautan,1.0,1,Pensiunan,Tidak Bekerja,2,3287000,0,3,60000,4,3,0.0,350000,6
1462,Pendidikan Biologi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,6,5174800,0,7,60000,3,4,2157800.0,367500,7
3179,Agroekoteknologi,0.0,1,Sudah Meninggal,PNS / TNI / Polri,2,0,5189900,4,70000,4,2,674000.0,727500,6
3905,Teknik Informatika,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,8,31289254,18880266,1,700000,2,3,2750000.0,300000,8
3111,Teknik Geologi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,4231200,4761900,5,60000,6,3,2000000.0,200000,7
3904,Teknik Informatika,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,4339000,0,3,70000,4,2,0.0,400000,5
2052,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Buruh,Tidak Bekerja,2,3000000,0,3,65,4,2,0.0,150,6
4492,Ilmu Hukum,1.0,1,Lainnya,Lainnya,3,0,1000000,1,65000,4,1,0.0,396000,2
3312,Ilmu Tanah,1.0,1,Wiraswasta,PNS / TNI / Polri,3,2000000,7149700,3,840000,3,2,0.0,276000,6
3223,Ilmu Keperawatan,1.0,1,PNS / TNI / Polri,Lainnya,5,3904400,3236600,3,200000,3,3,0.0,216000,6
1933,Teknik Kimia,1.0,1,Karyawan Swasta,Lainnya,1,2708000,3670000,5,60000,6,3,1500000.0,180000,7
2931,Fisika,1.0,1,Petani,Tidak Bekerja,2,1800000,0,3,200000,4,2,0.0,250000,5
2138,Matematika,1.0,1,Lainnya,Tidak Bekerja,2,9821436,0,6,60000,6,3,1300000.0,239500,8
2140,Matematika,1.0,1,Petani,Tidak Bekerja,4,2000000,0,3,70000,5,1,0.0,200000,3
1219,Pendidikan Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,3,5801600,0,3,60000,4,2,0.0,230000,7
3903,Teknik Informatika,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,4474000,0,1,60000,3,4,0.0,305000,4
2788,Pendidikan Masyarakat,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,5115900,4216115,5,60000,6,4,1702300.0,280000,8
3617,Ilmu Hukum,1.0,0,Karyawan Swasta,Karyawan Swasta,2,3500000,0,5,60000,3,2,0.0,170000,6
3314,Ilmu Tanah,1.0,1,Wiraswasta,Tidak Bekerja,4,2500000,0,1,70000,4,4,0.0,348000,4
3621,Ilmu Hukum,1.0,0,Pensiunan,Sudah Meninggal,2,2700000,0,7,70000,4,3,0.0,300000,6
2384,Ilmu Administrasi Publik,1.0,1,PNS / TNI / Polri,Lainnya,4,5256700,2100000,4,350000,5,3,0.0,571500,7
4562,Teknik Sipil,1.0,1,Nelayan,Tidak Bekerja,3,2500000,0,2,55000,3,1,0.0,0,3
2482,Ilmu Kesehatan Masyarakat,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4500000,3000000,3,1850000,4,1,0.0,250000,7
3582,Biologi,0.0,1,Sudah Meninggal,Pedagang Kecil,2,0,4000000,5,900,3,2,0.0,299,6
3510,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Pedagang Kecil,Pedagang Kecil,7,5000000,2000000,7,1000000,4,3,6000000.0,345000,7
4538,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Buruh,Tidak Bekerja,6,1500000,0,1,0,1,2,0.0,0,1
2633,Teknologi Hasil Pertanian,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,1,0,1,2,0.0,0,2
3511,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3242034,0,4,485000,3,4,0.0,110000,6
1620,Ilmu Komunikasi,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,6317700,7,270000,4,3,0.0,10000000,7
1938,Teknik Kimia,1.0,1,Pensiunan,Tidak Bekerja,4,2000000,0,4,500000,3,3,0.0,100000,4
1834,Pendidikan Teknik Mesin,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,7,5360000,3483000,3,100000,6,1,1800000.0,300000,7
2564,Agribisnis,1.0,1,Petani,Tidak Bekerja,3,1000000,0,7,220000,5,1,0.0,250000,5
3284,Peternakan,1.0,1,Karyawan Swasta,Karyawan Swasta,3,2575000,2100000,5,275000,3,2,0.0,150000,6
1197,Pendidikan Biologi,1.0,1,Buruh,Pedagang Kecil,2,500000,2500000,3,250000,4,1,0.0,250000,6
2804,Teknik Elektro,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,5561000,4670300,5,5000000,6,3,2552700.0,190000,7
4805,Pendidikan Biologi,1.0,1,Wiraswasta,Tidak Bekerja,5,750000,0,1,0,3,2,0.0,90000,1
2939,Arsitektur,1.0,1,Wiraswasta,Tidak Bekerja,2,3500000,0,5,150000,4,2,0.0,500000,6
3073,Pendidikan Dokter Gigi,1.0,1,Pedagang Kecil,PNS / TNI / Polri,3,500000,5701900,5,536250,4,2,0.0,800000,6
3745,Farmasi,1.0,1,Tidak Bekerja,Lainnya,3,0,4000000,5,350000,6,2,1000000.0,200000,7
3683,Farmasi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,5000000,3000000,4,750000,3,2,1500000.0,200000,8
3055,Teknologi Hasil Perikanan,1.0,1,Peternak,Tidak Bekerja,3,2000000,0,4,0,3,2,0.0,280000,3
2487,Ilmu Kesehatan Masyarakat,1.0,1,Pedagang Kecil,Tidak Bekerja,3,2000000,0,3,650000,3,2,0.0,350000,4
2963,Pendidikan Dokter,1.0,1,Wiraswasta,Tidak Bekerja,4,5500000,0,5,770000,3,3,0.0,180000,5
1649,Pendidikan Teknik Mesin,1.0,1,PNS / TNI / Polri,Tidak Bekerja,1,3500000,0,2,0,3,2,0.0,200,6
3077,Pendidikan Dokter Gigi,1.0,1,Wirausaha,Tidak Bekerja,4,8000000,0,7,475000,6,3,1802500.0,207500,7
3680,Farmasi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5304800,4119800,5,300000,3,3,2200000.0,165000,8
2965,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,6463200,5526000,4,185000,5,5,0.0,900000,6
4317,Budidaya Perairan,1.0,1,Wiraswasta,Tidak Bekerja,4,1500000,0,1,0,3,1,0.0,150000,2
4485,Pendidikan Ekonomi,1.0,1,Buruh,Lainnya,4,3000000,0,1,75000,3,2,0.0,292000,3
3625,Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,4,9805000,0,7,650000,4,4,0.0,305400,8
1540,Manajemen,1.0,0,Karyawan Swasta,Sudah Meninggal,4,5700000,0,7,0,4,3,0.0,900000,7
3513,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wiraswasta,Lainnya,5,3000000,4500000,7,530000,3,2,2000000.0,250000,7
2971,Pendidikan Dokter,1.0,1,Karyawan Swasta,Tidak Bekerja,5,10000000,0,7,0,1,5,700000.0,0,5
1541,Manajemen,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,50237497,0,7,750000,7,4,4070000.0,522500,8
1961,Teknik Kimia,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,34000000,0,8,0,6,5,1300000.0,153000,8
3902,Teknik Informatika,1.0,1,Pensiunan,Wiraswasta,4,5000000,10000000,8,2000000,7,4,4000000.0,150000,8
1608,Ilmu Komunikasi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,13000000,0,5,450000,3,3,3000000.0,300000,8
1802,Teknik Sipil,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,23804219,30345242,8,1445000,7,4,3000000.0,630000,8
3180,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,45000000,0,8,2000000,8,5,12000000.0,500000,8
3515,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,PNS / TNI / Polri,5,5100000,4000000,8,710000,8,4,5100000.0,700000,8
1543,Manajemen,1.0,1,Karyawan Swasta,Lainnya,4,11200000,0,7,200000,7,3,3500000.0,300000,8
2493,Ilmu Kesehatan Masyarakat,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,4500000,0,7,0,3,1,0.0,250000,5
3539,Teknik Pertambangan,1.0,1,Tidak Bekerja,PNS / TNI / Polri,3,0,13983850,7,0,6,3,2873000.0,250000,7
3080,Pendidikan Dokter Gigi,1.0,1,Karyawan Swasta,Wirausaha,2,3300000,1300000,7,675000,3,3,0.0,300000,6
1544,Manajemen,1.0,1,Karyawan Swasta,PNS / TNI / Polri,4,19737067,4000000,7,260000,1,4,4000000.0,250000,8
1545,Manajemen,1.0,1,Lainnya,Tidak Bekerja,4,58329009,0,8,100000,8,4,10000000.0,0,8
3632,Ilmu Hukum,1.0,1,Tidak Bekerja,Karyawan Swasta,4,0,7000000,7,0,6,3,2737900.0,0,8
1831,Teknik Pertambangan,1.0,1,Karyawan Swasta,Tidak Bekerja,5,12000000,0,5,800000,5,3,0.0,1097800,7
4898,Sosiologi,1.0,1,Lainnya,Tidak Bekerja,4,2250000,0,1,200000,3,2,0.0,172000,2
4314,Ekonomi Pembangunan,1.0,1,Tidak Bekerja,Lainnya,5,0,2500000,1,0,3,3,0.0,173000,2
3730,Ilmu Kelautan,1.0,1,Wiraswasta,Tidak Bekerja,4,3000000,0,5,0,4,2,0.0,200000,4
1627,Pendidikan Teknik Mesin,1.0,1,Lainnya,Karyawan Swasta,3,1000000,2500000,1,325000,3,4,0.0,561000,6
3081,Pendidikan Dokter Gigi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,3985300,0,7,916000,6,3,2000000.0,200000,6
3064,Teknologi Hasil Perikanan,1.0,1,Karyawan Swasta,Karyawan Swasta,3,2000000,2000000,3,650000,4,2,0.0,350000,6
3637,Ilmu Hukum,1.0,1,Pedagang Kecil,Karyawan Swasta,6,5000000,5000000,6,4000000,3,3,1200000.0,3000000,8
1889,Ekonomi Pembangunan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,21709500,15000000,8,0,8,4,10500000.0,400000,8
1963,Teknik Kimia,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,34400000,0,7,0,6,4,2500000.0,250000,8
1890,Ekonomi Pembangunan,1.0,1,Buruh,Lainnya,4,1000000,3851500,1,0,3,1,0.0,355000,6
3665,Farmasi,1.0,1,Lainnya,PNS / TNI / Polri,5,7850000,8774900,7,700000,6,3,2149900.0,397300,8
3635,Kimia,1.0,1,Tidak Bekerja,PNS / TNI / Polri,4,0,9112900,7,155000,4,3,0.0,854100,7
2541,Gizi,1.0,1,Pedagang Kecil,Tidak Bekerja,4,4000000,0,7,0,3,3,0.0,600000,5
1891,Ekonomi Pembangunan,1.0,1,Karyawan Swasta,Pensiunan,2,12812500,0,8,1150000,3,3,0.0,248500,8
3517,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,Karyawan Swasta,4,5169000,9200000,1,0,6,4,2873000.0,393000,8
1712,Teknik Mesin,1.0,1,Wirausaha,Tidak Bekerja,2,8000000,0,8,0,6,4,1848000.0,0,8
1712,Teknik Mesin,1.0,1,Wirausaha,Tidak Bekerja,2,8000000,0,8,0,6,4,1848000.0,0,8
2005,Manajemen,1.0,1,Pensiunan,Tidak Bekerja,4,6500000,0,1,0,4,3,4000000.0,863000,8
2763,Teknik Pertanian,1.0,1,Karyawan Swasta,Tidak Bekerja,5,6713000,0,4,0,4,3,0.0,220000,6
3518,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Tidak Bekerja,Karyawan Swasta,3,0,7100000,5,0,6,3,2100000.0,320000,7
4496,Ilmu Hukum,1.0,1,Pedagang Kecil,Tidak Bekerja,3,1500000,0,2,200,2,2,0.0,0,2
3002,Pendidikan Dokter,1.0,1,Karyawan Swasta,Tidak Bekerja,5,28250000,0,7,1445000,6,3,2500000.0,300000,7
1603,Ilmu Komunikasi,1.0,1,Karyawan Swasta,Tidak Bekerja,6,6000000,0,4,300000,3,2,0.0,160000,7
3647,Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,3,4000000,0,1,375000,1,2,0.0,0,5
3650,Kimia,1.0,0,Wirausaha,Sudah Meninggal,7,12000000,0,7,0,6,3,1672000.0,120000,8
3901,Teknik Informatika,1.0,1,PNS / TNI / Polri,Karyawan Swasta,4,43955159,10500000,8,1900000,7,5,2489750.0,0,8
1964,Teknik Kimia,1.0,1,Wiraswasta,Tidak Bekerja,3,5000000,0,8,0,3,3,0.0,550000,6
2396,Ilmu Administrasi Publik,1.0,1,Buruh,Tidak Bekerja,6,2000000,0,1,0,3,2,0.0,0,2
3285,Peternakan,1.0,1,Pensiunan,Pedagang Kecil,3,0,3000000,1,450000,4,2,0.0,520000,6
1713,Teknik Mesin,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,15700000,0,7,600000,3,3,2300000.0,250000,8
1788,Sistem Informasi,0.0,1,Sudah Meninggal,Pedagang Kecil,3,0,500000,8,100000,3,4,0.0,160000,3
